# center_row center_col major_diameter minor_diameter angle_deg score
241.984 226.999 82.6704 70.8072 -17.1059 0.889613
39.9681 53.002 83.3721 35.3193 -86.9508 0.894709
123.931 119.781 94.6947 40.8707 83.4711 0.855183
94.9404 43.8002 95.3559 52.9137 13.2103 0.810591
130.978 220.969 52.8221 42.683 -65.4426 0.857093
73.9753 127.426 70.9864 54.9883 -39.9432 0.819176
205.04 110.014 66.9074 66.7468 -13.8503 0.799611
62.8265 184.154 65.0374 33.5002 -48.9581 0.870696
211.083 268.584 54.9382 36.6741 24.4766 0.828324
100.21 203.165 48.7732 43.4854 -69.339 0.841078
