# center_row center_col major_diameter minor_diameter angle_deg score
44.5295 55.2226 77.3627 53.6289 89.8602 0.964553
245.491 250.37 77.6791 45.506 -25.6143 0.950738
250.519 187.861 88.0487 40.2478 71.5002 0.913836
86.4302 134.321 59.8088 33.741 -16.9531 0.936791
102.489 264.372 80.2661 38.401 -3.89667 0.909363
204.652 83.3561 61.9464 59.5533 55.9194 0.911143
154.495 131.414 82.5015 46.0016 69.204 0.91509
134.342 70.2612 61.9257 37.4285 -30.5332 0.90285
154.474 209.03 87.2155 37.4881 -10.1324 0.90425
203.077 208.505 63.8158 55.9378 -1.77503 0.910613
247.816 114.398 64.7713 41.6422 32.9278 0.892176
56.419 187.27 69.9471 51.5685 -56.2253 0.944874
96.5703 90.3128 61.8585 39.4848 38.2762 0.927571
205.436 124.241 54.0112 34.4684 -80.2167 0.906932
56.6094 252.349 84.803 40.1697 10.418 0.938327
65.6949 206.528 70.8338 42.5361 8.92157 0.824239
143.724 160.459 58.2841 51.7241 64.1763 0.929729
254.098 92.6634 45.9809 40.8734 -76.0275 0.914345
198.429 179.234 52.1929 36.5483 -67.8357 0.892495
