# center_row center_col major_diameter minor_diameter angle_deg score
109.476 117.272 57.6626 53.613 -55.63 0.964039
177.5 214.218 81.7222 67.676 -74.2918 0.950595
250.564 268.339 68.0624 52.8376 -41.3459 0.949904
249.541 36.8165 78.763 37.556 33.292 0.92869
87.5368 182.574 76.2562 73.5387 71.4289 0.94025
176.434 76.1873 75.5451 31.6758 -59.6814 0.858286
82.8589 250.899 72.1866 66.536 71.4814 0.907736
84.6374 65.3093 51.7729 50.3771 10.9077 0.907214
260.35 149.357 73.1784 34.0509 -1.53758 0.855452
227.501 116.39 78.138 36.1108 -7.25613 0.918429
38.6271 255.355 56.3098 34.2796 26.5986 0.932902
208.697 75.5346 65.9383 49.9102 -44.2889 0.898268
49.2596 40.398 51.8215 48.1893 -60.6455 0.906941
127.613 185.576 56.6998 39.6964 -74.3747 0.922462
76.046 25.5409 55.4708 46.456 -17.1854 0.895849
244.943 165.829 49.2745 32.907 -56.5969 0.934527
193.528 183.463 56.0935 39.6303 -21.1262 0.93838
251.471 253.67 46.9241 24.4564 -9.21446 0.883681
213.996 147.325 29.5449 27.4139 66.3702 0.789522
