# center_row center_col major_diameter minor_diameter angle_deg score
263.5 44.4822 77.8305 48.0067 -46.5892 0.927761
134.784 253.446 62.7803 35.4879 73.7508 0.938152
37.4924 186.138 69.2534 37.6559 88.0621 0.946678
273.516 266.143 55.0588 33.7441 -86.324 0.939003
132.436 85.7487 54.6414 37.8865 79.2802 0.931545
181.555 182.614 66.3503 58.6438 -72.8489 0.875776
81.6188 237.358 74.2449 72.3352 -33.9592 0.907573
147.37 39.3747 67.7985 51.6473 -5.10296 0.927978
188.589 107.238 76.3716 40.2898 47.4783 0.951784
153.503 175.249 60.005 52.2764 84.845 0.937102
59.7719 73.7816 68.9427 63.7566 69.1698 0.925767
263.505 177.259 60.0043 58.3764 -65.9052 0.931567
23.6368 121.243 43.5777 29.983 -56.1548 0.894803
82.5474 177.26 76.0868 63.9237 1.93842 0.878852
78.5067 85.0213 77.8768 46.3482 -73.9109 0.902374
210.45 114.349 61.0581 40.0737 82.4425 0.878903
219.467 63.038 54.3141 47.7767 27.1292 0.9124
234.536 172.655 57.5436 36.3331 -80.0452 0.879312
169.268 229.973 49.5891 36.5432 42.0784 0.865153
247.329 269.276 50.9939 32.5823 -6.3671 0.91398
204.46 238.303 40.0455 39.9757 24.7694 0.874108
56.6694 128.301 39.3148 35.7847 40.1002 0.865977
115.568 30.3406 60.2798 48.2699 32.6192 0.933769
