# center_row center_col major_diameter minor_diameter angle_deg score
263.06 43.942 76.6639 47.6923 -46.7616 0.820226
133.899 252.874 62.5838 34.9613 72.3417 0.903041
37.0193 185.992 68.3775 36.7661 88.1006 0.894649
81.0027 237.03 68.6373 66.8706 -33.9735 0.84047
132.037 86.0021 52.5533 36.9676 79.6015 0.829573
272.953 266.001 59.1482 37.4446 -86.5434 0.881631
58.1258 73.0676 66.7627 60.9253 77.7849 0.789039
254.552 178.094 77.0983 60.3598 -9.10329 0.799168
152.91 174.904 58.9517 51.2543 86.7135 0.788466
24.0827 121.003 42.5243 30.9778 -53.9063 0.868877
203.79 237.97 35.4099 34.4291 9.42441 0.856101
197.365 106.683 79.6873 48.1225 35.2687 0.787365
219.219 62.885 49.1363 42.6099 27.1946 0.801402
238.121 214.514 37.2555 33.5102 -26.4152 0.789196
