# center_row center_col major_diameter minor_diameter angle_deg score
71.1089 264.606 58.4321 29.7586 -49.848 0.818952
182.984 110.862 67.3 51.3142 20.3598 0.794185
42.91 40.6771 47.0374 38.8183 -11.33 0.954996
253.964 241.956 38.8755 28.7595 70.5705 0.931948
96.6783 34.8461 56.6052 31.2444 -13.4154 0.810772
115.827 266.711 47.5176 38.6793 51.8559 0.799488
77.1955 115.078 92.1601 59.5751 -2.02338 0.79917
84.1533 178.86 70.6113 65.7866 60.2646 0.798604
42.2978 212.153 46.6997 31.5272 80.4976 0.828131
82.8202 44.8142 40.7758 30.8017 -72.4723 0.813463
