# center_row center_col major_diameter minor_diameter angle_deg score
144.6 113.604 103.28 100.639 -3.04207 0.961633
200.518 248.272 94.2408 88.1398 -33.8231 0.962134
43.6664 252.479 77.6052 55.3388 -75.4337 0.92588
84.1338 222.479 100.517 67.6055 -30.7186 0.941605
176.522 124.267 84.1499 78.3535 73.6371 0.961734
50.5877 189.231 78.4377 76.2894 33.9644 0.931215
164.163 36.4274 95.3075 31.9835 16.838 0.848013
247.547 172.232 66.3396 48.3427 55.971 0.944527
200.592 64.3206 51.6837 35.5474 26.9317 0.913231
164.382 249.657 57.9258 54.8612 67.743 0.952125
