# center_row center_col major_diameter minor_diameter angle_deg score
186.566 219.282 113.478 75.6066 43.2379 0.947655
228.513 54.2318 105.585 85.5208 -9.80223 0.918507
77.5631 257.526 87.8082 30.707 -41.7625 0.927927
129.669 154.328 114.502 76.3473 21.8231 0.938509
78.1395 73.9422 73.7298 69.9309 -32.632 0.912849
225.095 140.962 94.1121 55.7647 70.8148 0.918637
30.4639 98.3153 66.2509 40.1083 53.4435 0.938949
65.3104 39.3721 89.7306 47.5972 -36.3431 0.924203
264.48 162.137 57.8375 34.4676 -71.0368 0.887077
174.597 72.4007 98.189 52.1944 -12.2424 0.948323
