# center_row center_col major_diameter minor_diameter angle_deg score
253.477 229.218 73.4627 49.7559 -64.9 0.950879
151.523 259.444 75.514 43.1271 -60.7192 0.927615
125.448 85.3126 70.2562 54.4337 -8.36406 0.905935
53.2757 62.6726 78.77 53.996 41.5743 0.952835
246.515 112.276 62.0998 58.3347 71.1531 0.937576
72.2621 164.362 44.5961 31.9443 -8.75719 0.941802
78.8699 116.52 82.8502 44.3279 -25.4153 0.887138
190.968 135.955 56.5232 51.249 28.0829 0.916711
228.347 249.709 75.992 41.4395 15.2105 0.920734
92.5613 217.219 61.5578 53.4148 -4.17461 0.940406
121.538 137.291 71.289 58.0573 -66.6923 0.897601
193.457 91.1946 39.7026 35.2266 1.90068 0.937457
213.466 197.248 50.3899 38.0046 -68.2105 0.885757
246.739 148.43 67.6236 40.4589 32.2347 0.883326
174.212 201.077 62.2334 49.8276 -60.9368 0.908243
67.528 268.308 52.0139 36.3049 -77.0754 0.910007
273.838 67.5015 38.4537 35.3093 -53.793 0.923054
254.532 52.2853 38.4952 34.1886 57.0428 0.905035
72.4771 47.1449 45.1807 34.0081 28.1437 0.873751
63.9064 224.281 64.9074 63.5645 89.2417 0.920451
