# center_row center_col major_diameter minor_diameter angle_deg score
154.22 92.3848 85.0159 52.239 -38.3844 0.948896
195.588 55.2303 93.4247 67.6328 82.2767 0.949788
154.546 178.278 78.2239 78.0429 8.2159 0.939412
153.674 232.43 82.6851 54.8186 -18.9042 0.887404
208.532 133.265 62.3275 54.2968 20.6893 0.947253
267.661 143.132 51.0528 33.5465 -34.7326 0.943374
72.6795 198.353 81.354 51.6267 27.427 0.947356
92.6746 126.309 51.334 37.6455 40.2289 0.920002
97.3643 86.4189 60.1933 50.0974 -83.3992 0.92635
205.475 209.923 63.1999 31.8085 75.0603 0.908943
63.9024 169.558 60.6799 40.1623 10.4557 0.903077
153.444 28.2288 52.3987 34.2354 -61.2523 0.928032
228.585 163.303 78.4277 36.3414 41.6639 0.917756
26.5243 197.208 39.9233 29.4937 -56.1622 0.863612
30.5133 245.308 48.295 38.8387 49.8214 0.93765
