# center_row center_col major_diameter minor_diameter angle_deg score
35.5721 142.208 51.8978 43.5302 -16.5673 0.958743
98.4803 262.031 68.8235 62.3042 -65.554 0.894969
144.498 83.1636 50.2133 38.537 -42.3807 0.919642
57.512 76.1479 77.8652 52.4768 41.5529 0.887872
89.9722 68.4508 75.2748 42.3426 38.3741 0.900018
188.297 117.348 72.8185 44.264 -14.6146 0.92651
80.6173 208.591 64.1547 51.5123 -70.6692 0.865543
152.723 249.458 71.8117 57.9924 4.0067 0.93427
135.577 34.323 63.4434 59.3287 -2.09221 0.908952
199.586 211.546 68.317 39.9935 47.1182 0.925295
187.523 136.861 61.1435 54.1744 -72.8097 0.961336
271.471 48.2906 56.2033 46.5136 -45.9245 0.951336
252.218 125.628 77.6145 38.0428 83.3029 0.923104
174.927 22.9615 47.1989 40.0595 -35.1507 0.895581
225.444 65.1975 29.525 29.2306 -64.6121 0.913751
270.407 121.324 60.2021 34.3538 -25.782 0.945689
180.913 202.808 41.9917 35.5832 -30.1693 0.822541
78.9382 122.628 38.4783 37.5447 79.2918 0.915839
51.4745 214.304 43.3971 29.4161 -1.52086 0.940118
277.52 172.357 39.6402 36.0211 -81.8594 0.851792
165.354 64.6704 37.0919 31.2074 -59.996 0.855609
256.677 206.14 59.9478 54.2929 16.0868 0.898442
