# center_row center_col major_diameter minor_diameter angle_deg score
197.51 51.3204 89.3699 55.7724 2.92309 0.968538
150.533 247.343 92.1853 58.4535 -82.9538 0.955874
213.704 215.287 87.4758 41.6546 32.4335 0.919346
86.6791 162.345 90.2368 44.4853 24.8144 0.908513
261.394 206.338 78.4371 52.4724 25.8937 0.9375
213.468 119.331 63.4256 49.728 -10.5571 0.940504
263.25 135.955 56.4282 37.1079 -34.4192 0.929746
256.545 91.9343 79.4933 40.3863 -53.0774 0.91718
164.721 38.8993 82.4156 41.5923 -16.6092 0.919719
49.5613 114.218 72.4751 42.4305 61.3006 0.909559
82.545 120.119 46.0268 44.1699 38.0141 0.862165
