# center_row center_col major_diameter minor_diameter angle_deg score
89.5389 49.2963 86.2448 80.4484 70.8893 0.923296
42.8958 116.336 89.116 48.3187 -40.0687 0.91379
72.3567 236.98 85.1412 69.9071 -82.2801 0.951017
220.483 224.073 69.5513 54.4487 -11.8487 0.952824
152.372 86.4017 85.1314 59.5668 -0.170175 0.928991
195.332 57.3376 83.3203 31.4582 -27.3619 0.911825
259.483 67.269 45.4937 43.5421 70.9211 0.964304
267.847 126.359 68.7658 40.1082 -49.1243 0.931302
107.545 234.163 74.2145 35.4451 46.6559 0.834105
117.536 170.228 57.1454 33.688 70.1603 0.897045
242.416 109.361 76.1886 40.3068 -1.95436 0.912678
256.485 228.227 54.0734 38.2178 88.6889 0.886029
173.52 176.02 72.8057 31.6111 -88.0223 0.902037
201.364 159.492 60.9873 35.1806 -14.298 0.890473
88.5948 112.313 35.0406 31.7158 2.52017 0.87878
83.4786 166.987 79.6926 60.4242 82.596 0.886071
