# center_row center_col major_diameter minor_diameter angle_deg score
140.997 96.9821 68.5705 64.7087 84.984 0.918525
130.986 261.033 62.5441 44.7221 -86.2346 0.906672
209.035 253.901 60.696 32.8064 -73.0934 0.841195
244.662 58.0529 71.4024 56.9402 14.1133 0.789684
51.0937 208.057 56.5648 52.9585 -82.3181 0.815076
165.071 175.122 64.7053 42.9677 18.819 0.828641
60.8427 263.295 56.0174 36.7941 -72.9247 0.78435
266.98 178.027 40.7851 40.5289 0.583578 0.923527
45.9902 145.633 44.6727 36.4582 -33.5187 0.893088
218.793 138.476 66.2522 63.5599 8.09776 0.786798
130.046 206.057 52.4579 28.8362 53.5598 0.796157
250.989 256 46.3519 28.9619 78.8429 0.816249
82.9149 119.95 40.9155 38.9248 47.6312 0.803765
