# center_row center_col major_diameter minor_diameter angle_deg score
85.2496 245.783 88.0681 64.5244 -70.7709 0.911378
199.597 54.6781 97.6372 86.9676 68.6086 0.794342
83.033 72.9625 76.7503 52.7768 -49.9702 0.813881
186.621 215.318 91.6824 90.7546 -37.0263 0.785752
170.935 257.161 74.4996 68.7992 -67.4241 0.783804
257.858 156.673 112.162 53.7851 54.8352 0.845756
60.5639 120.817 80.5077 33.8776 16.3663 0.839806
148.308 151.083 83.5611 34.4102 84.8288 0.780901
32.9727 68.9609 56.3064 28.5619 76.4692 0.924731
249.85 48.9975 44.9123 41.1112 60.2001 0.798894
