# center_row center_col major_diameter minor_diameter angle_deg score
139.966 95.994 78.6732 58.7275 -2.48745 0.877204
158.177 180.048 75.1023 64.7334 -0.00706077 0.824644
124.041 255.004 71.3922 47.4587 -79.0146 0.901875
31.0728 109.043 67.415 39.4973 62.0934 0.802993
162.964 266.957 56.832 38.6986 61.8626 0.825819
192.914 224.973 48.7957 32.8702 49.9941 0.833068
75.0654 107.906 59.2779 39.1962 67.1047 0.863936
29.9245 171.1 51.2529 41.3541 83.3999 0.900318
47.4433 216.676 78.9966 48.1999 -16.6218 0.790607
207.601 173.03 37.5016 34.7922 8.79754 0.804418
214.809 33.1134 32.9334 31.1128 17.2664 0.847628
