# center_row center_col major_diameter minor_diameter angle_deg score
170.481 60.2109 83.4437 53.6751 -80.8309 0.950506
218.437 251.256 76.0618 48.304 -48.9129 0.948673
147.963 232.906 77.6411 70.1816 50.2944 0.928774
258.496 141.258 69.4986 61.4945 -3.22401 0.933677
55.4832 123.314 86.2838 60.3537 -10.3138 0.968385
170.728 103.458 65.8246 56.0296 -33.0655 0.923679
136.509 267.257 47.9476 44.4706 76.1247 0.940234
76.4369 243.32 79.296 59.7169 12.2684 0.920426
232.504 159.255 57.6453 55.7585 -61.0951 0.957956
212.648 56.0677 55.1385 46.7767 -58.4322 0.937132
266.574 233.295 74.0598 48.4546 42.11 0.911666
38.2364 44.9501 71.1517 54.4148 -83.7601 0.955571
82.5447 211.629 95.1371 91.7257 -38.3987 0.945562
268.492 199.136 57.9214 37.5351 -64.1063 0.954022
