# center_row center_col major_diameter minor_diameter angle_deg score
248.34 264.258 63.6227 55.2675 -55.5912 0.912748
108.974 117.02 56.7254 52.7321 -55.2319 0.953359
177.01 213.794 81.1155 66.8824 -74.5882 0.864021
249.761 36.9169 75.1427 36.7323 34.1547 0.803547
80.9877 249.945 68.7632 62.6582 56.5707 0.826938
176.323 75.7961 74.9523 31.1256 -59.4031 0.788372
83.996 65.0295 46.6378 44.5462 16.1089 0.821169
38.248 254.992 55.5546 33.5632 25.8579 0.787893
227.193 115.787 72.0642 31.8004 -7.77143 0.902013
125.829 186.052 52.8777 37.0904 -73.8059 0.828887
