# center_row center_col major_diameter minor_diameter angle_deg score
47.4892 113.048 81.4618 45.7486 86.4673 0.949421
47.5245 50.3213 69.4972 39.5373 -1.23494 0.907242
168.505 156.206 60.1059 54.1955 56.313 0.930886
211.508 94.7937 81.658 64.0492 -43.2591 0.937999
90.5718 228.417 60.1823 49.8489 -7.32774 0.89768
43.4643 176.202 39.5778 33.6068 -35.3968 0.954934
125.637 50.3742 81.6514 43.7352 8.81563 0.872434
210.395 48.4227 62.8889 39.9591 56.5345 0.933723
92.5638 84.0956 33.6712 32.8939 19.8236 0.931532
175.25 203.429 48.402 43.6181 63.5385 0.905092
231.691 225.349 69.4115 39.4532 28.0614 0.893946
215.676 195.221 43.745 39.2693 57.107 0.887649
82.5537 116.23 56.1485 34.578 38.1089 0.886644
182.469 86.988 58.8094 57.7349 12.4715 0.831255
68.5652 210.319 70.4643 48.0319 -15.5916 0.894866
