# center_row center_col major_diameter minor_diameter angle_deg score
30.7764 83.9344 47.1258 35.4463 15.465 0.945957
43.4834 153.324 71.3603 51.7782 -6.79019 0.954798
258.358 228.13 75.8114 50.1573 67.2505 0.905803
156.232 32.5158 55.851 42.5346 -34.3148 0.942186
197.53 232.047 43.8003 29.4783 -60.5266 0.951503
75.575 65.0828 55.8376 51.3475 29.3054 0.891078
134.493 71.2018 72.5131 52.2684 75.9841 0.906027
94.519 102.179 51.6041 33.6994 67.2693 0.937173
47.5196 29.2936 33.5937 31.7297 -35.3756 0.945941
68.6295 221.804 80.7437 39.4784 -54.4368 0.88841
174.486 79.3319 62.1651 48.3233 -35.4923 0.890563
130.232 233.906 69.8851 50.041 21.9255 0.935151
203.289 131.442 29.5742 27.3812 -72.7446 0.918191
255.383 257.28 56.0751 40.3124 -64.8927 0.910384
24.4252 127.34 48.5985 41.8549 60.7443 0.933316
233.228 217.179 80.7633 33.8564 52.2103 0.869625
