# center_row center_col major_diameter minor_diameter angle_deg score
255.505 63.29 81.5148 77.5995 -1.68503 0.957145
122.565 249.391 92.6845 48.1021 9.4115 0.948865
184.703 161.328 98.5133 36.5959 37.3485 0.935421
142.064 197.656 77.2175 47.6625 1.18261 0.943448
149.476 123.138 94.1278 62.3795 -58.2022 0.953953
86.3559 230.364 69.8715 58.1221 2.19682 0.915281
112.243 151.736 90.5833 32.3231 74.229 0.891478
251.935 238.505 52.9516 42.4638 54.2425 0.876505
211.465 256.181 71.6531 37.9875 -29.0523 0.897071
75.5061 98.2814 33.6681 31.7721 31.9768 0.868253
229.6 98.3718 56.0222 44.2497 -11.6237 0.93619
193.526 230.266 40.3947 38.4015 43.2717 0.879972
100.9 241.098 43.5015 23.0839 -36.9721 0.831502
