# center_row center_col major_diameter minor_diameter angle_deg score
240.06 211.021 92.6188 92.4879 -69.1116 0.83227
104.826 51.0478 95.0893 78.788 -35.3766 0.801309
233.11 104.657 68.0066 50.5496 85.0747 0.789335
70.0594 256.979 90.933 44.5843 -44.7876 0.842681
53.9917 204.986 73.4077 43.3981 -86.5893 0.854325
179.878 53.1564 62.564 41.2843 70.7758 0.861115
186.79 268.839 38.3993 37.3844 -80.9399 0.846599
112.435 202.656 84.5209 42.9879 43.2772 0.851894
151.779 175.943 59.0304 33.3472 23.7183 0.786281
146.664 260.458 67.4485 44.4431 -48.0581 0.78708
