# center_row center_col major_diameter minor_diameter angle_deg score
87.8633 47.0796 76.6505 72.9629 27.6148 0.824733
117.046 159.891 62.7669 58.8897 -5.09813 0.80912
200.005 206.572 76.5459 67.14 -72.2887 0.79225
240.963 156.036 52.7551 44.5843 11.0857 0.839033
187.031 159.075 40.4663 37.0308 -47.5498 0.822817
63.7585 191.208 44.488 31.5602 52.9343 0.848701
262.629 52.851 88.5287 53.4047 -63.2886 0.795095
62.1683 87.9078 42.9307 31.0431 16.7144 0.841191
165.265 231.726 46.9767 31.1982 -76.5286 0.783937
225.972 118.099 58.8327 46.7466 88.9578 0.783812
170.515 99.9021 75.1072 46.8406 43.0622 0.810918
