# center_row center_col major_diameter minor_diameter angle_deg score
61.5128 201.34 92.1588 60.2703 -15.5102 0.928436
213.893 194.539 84.3063 82.9449 -59.776 0.916218
247.476 120.142 72.1123 70.6182 17.386 0.949356
155.978 218.733 85.7872 81.9394 -30.144 0.914486
95.3402 162.187 69.3149 60.1288 84.0823 0.909221
158.195 78.2434 58.2682 34.1188 52.1146 0.857984
167.518 248.309 93.5875 44.1137 -78.1744 0.910743
49.525 156.141 90.509 44.1673 81.7094 0.929544
271.479 99.1273 76.3132 42.3654 -81.1892 0.933705
66.5448 49.1329 92.5586 36.5072 65.1478 0.911337
265.889 113.201 45.7845 27.4572 71.5752 0.885008
90.5985 34.2874 70.2362 34.5092 46.7864 0.800794
178.475 139.054 80.1173 50.2328 -58.8047 0.924629
220.493 65.2609 49.6071 45.6853 -56.2066 0.93448
135.368 82.46 43.8206 40.652 79.165 0.868374
87.0478 185.492 37.0375 16.9872 31.6656 0.837918
93.4693 78.0271 76.9483 41.8762 -88.1346 0.941435
