# center_row center_col major_diameter minor_diameter angle_deg score
85.4507 147.331 76.3518 54.3995 -7.61323 0.891823
214.912 265.419 64.7151 51.6394 30.3619 0.95961
199.509 96.2908 49.6577 49.4578 -20.9431 0.970908
33.6252 141.237 63.7428 35.5835 51.995 0.902898
152.544 107.334 71.6675 49.7573 -24.3666 0.92004
167.987 241.228 73.3797 50.023 46.0568 0.909744
255.48 152.232 43.5855 39.7333 -68.9381 0.958994
175.453 154.052 63.5306 29.5964 66.2768 0.877657
111.514 214.918 75.4518 40.5038 -86.1693 0.945822
262.413 37.3072 65.3909 48.0023 46.3236 0.917972
49.72 263.348 49.7071 35.9823 -25.424 0.930577
105.683 51.993 63.8142 42.151 43.2706 0.895267
94.4535 83.2004 47.2787 35.3585 -87.7842 0.891954
240.559 210.253 61.3061 37.6874 69.4161 0.911809
248.963 76.7544 68.3255 43.4931 56.2928 0.923809
182.202 210.816 58.2861 46.0739 24.5241 0.920462
54.0964 48.5083 53.8067 52.2507 53.8222 0.938426
226.478 46.3135 56.5724 38.186 39.3828 0.914082
46.4813 24.2164 42.2764 34.3208 -49.0753 0.865386
254.737 201.865 52.9402 36.3685 -79.1284 0.868662
216.726 157.218 61.8563 29.7039 62.0805 0.838009
102.224 241.557 50.2583 34.2972 23.7882 0.894991
