# center_row center_col major_diameter minor_diameter angle_deg score
97.8563 43.5735 91.9219 51.8934 15.3003 0.877496
242.501 227.315 83.5479 71.7383 -17.3323 0.949294
251.376 79.2784 102.07 46.5455 -43.5419 0.941378
76.1292 127.972 69.7584 53.3055 -34.5556 0.953664
40.4358 53.2161 84.2491 36.2961 -87.0535 0.929831
124.493 120.044 100.788 46.2718 83.7454 0.906152
63.4882 184.184 61.8072 29.4779 -48.6583 0.919003
131.502 221.217 53.657 43.6288 -65.7534 0.958398
206.19 110.563 73.1132 70.5552 -46.0189 0.912744
211.59 268.278 56.2195 38.5502 25.9387 0.917536
101.303 203.778 49.3033 46.2664 -74.3139 0.939627
178.918 90.1303 40.1529 31.2875 37.9445 0.930491
