# center_row center_col major_diameter minor_diameter angle_deg score
106.435 102.215 84.2437 72.4283 -63.1246 0.965292
95.5471 258.264 64.1187 50.4894 36.5915 0.967043
221.651 234.28 86.0056 50.575 39.1866 0.913221
270.304 97.7914 50.0722 38.9219 21.162 0.93233
218.513 167.212 112.161 92.1473 -29.5319 0.95196
106.446 198.3 105.698 85.62 -73.5224 0.903072
230.434 76.3313 94.0104 46.7031 -32.4048 0.881543
170.193 136.139 66.2187 45.5027 -78.22 0.917692
52.1127 182.774 85.4661 63.4431 7.84533 0.926938
121.518 76.2533 64.1894 62.5096 -44.6851 0.960224
255.503 34.0743 35.9773 33.7963 16.862 0.88945
50.4391 221.307 50.0775 38.1946 -84.578 0.923758
