# center_row center_col major_diameter minor_diameter angle_deg score
242.979 181.059 54.7103 52.6342 35.8946 0.891392
50.8912 74.1783 67.1918 50.6783 -63.8776 0.831055
177.742 163.128 73.8345 46.4993 29.6024 0.790523
220 242.997 71.2959 49.3538 6.04448 0.840487
228.151 72.3168 66.8697 46.9557 -13.283 0.810004
36.0051 122.767 73.0668 40.8551 79.5568 0.821532
103.258 187.755 68.944 42.238 64.6042 0.859481
100.269 254.93 68.8205 47.2048 -88.3086 0.916722
229.053 135.719 51.394 50.5374 12.7537 0.84506
277.072 226.948 44.8331 35.4851 -83.9861 0.878958
110.156 107.901 61.0844 58.6181 -24.2853 0.821823
156.039 232.159 51.2694 41.253 -46.2738 0.793421
150.079 213.134 55.3092 45.6862 -62.5954 0.79782
43.9381 225.971 30.755 30.4193 -30.3017 0.847395
87.2534 177.851 51.5822 38.4785 -23.8146 0.82696
