# center_row center_col major_diameter minor_diameter angle_deg score
131.635 224.21 86.1281 50.2916 67.2841 0.944347
106.592 32.2205 79.7344 38.3956 26.482 0.871047
215.348 237.351 74.3442 34.4511 -16.5518 0.92772
207.232 188.87 86.7554 58.7523 33.1738 0.917334
32.8872 46.503 69.0476 46.2468 34.8901 0.919589
244.461 183.255 70.4404 56.1454 -17.6367 0.949324
104.452 126.393 77.5549 35.9011 20.3406 0.914327
67.2891 67.2941 47.7696 33.6494 -69.7624 0.89062
171.429 54.6666 70.7812 48.4485 85.9597 0.920229
173.476 92.2665 76.152 46.0837 89.8036 0.917876
231.46 51.312 66.2369 54.3753 -28.7036 0.919091
236.516 90.1501 50.3404 36.4744 -20.9827 0.911848
45.5293 209.86 62.4349 38.1034 74.6666 0.858258
42.4761 255.216 80.3117 36.2877 -87.9233 0.919536
66.7624 249.416 62.518 45.5434 -52.1707 0.893932
28.1185 73.6472 67.7811 39.7117 -55.2209 0.918501
75.6937 135.327 73.8042 31.5791 38.999 0.883196
265.506 42.2777 42.242 40.2533 -25.0515 0.915117
125.319 77.5142 78.7004 56.279 -8.77025 0.816009
94.359 182.579 66.0781 37.2389 -20.2621 0.853229
