# center_row center_col major_diameter minor_diameter angle_deg score
74.9924 44.9816 83.5686 63.3883 7.71793 0.795514
116.863 51.9467 74.5646 53.1629 -68.9261 0.863402
130.002 255.035 52.7955 32.7638 -38.9944 0.913214
214.812 249.868 72.9479 36.6896 23.2303 0.880422
89.8083 135.577 86.7788 56.7734 -88.2524 0.808941
81.4634 243.128 61.2286 51.2526 40.5081 0.815837
133.036 196.143 66.943 33.5391 56.4762 0.798732
176.892 147.821 40.7589 36.9009 17.6447 0.924436
248.143 155.844 89.1984 44.4982 32.466 0.814656
82.9923 272.69 45.1153 29.1444 40.5098 0.786717
