# center_row center_col major_diameter minor_diameter angle_deg score
171.01 54.0208 68.9809 54.5758 -29.4008 0.945517
31.0501 24.0124 56.7089 30.7151 26.243 0.838516
182.158 167.067 60.9707 30.8206 10.1733 0.819946
248.125 40.354 74.2098 58.1448 53.9266 0.801834
233.663 124.86 67.9734 65.3006 71.4977 0.795001
143.537 106.979 56.8481 49.3625 53.7716 0.808295
132.042 263.245 53.0797 49.3339 -58.8931 0.834439
198.178 243.879 51.3363 44.7891 -21.1806 0.793756
55.2038 82.1402 53.5505 45.1435 82.8975 0.813859
25.0151 222.681 45.2888 41.7206 0.0462613 0.797732
25.2471 202.518 41.6561 40.4785 -45.798 0.790857
68.9781 47.9239 36.8532 34.5433 29.3307 0.782353
