# center_row center_col major_diameter minor_diameter angle_deg score
117.017 63.0033 96.6783 54.6934 51.5505 0.839005
82.0098 78.9753 121.616 41.4011 76.2306 0.880355
69.019 171.115 73.4977 71.4097 -69.6003 0.856522
208.419 89.1566 83.1026 43.1372 -48.9188 0.808918
226.373 190.336 98.6796 71.7224 -17.2396 0.868173
190.17 253.426 58.22 49.952 9.7263 0.848329
160.985 178.993 37.2935 35.4462 36.1306 0.954798
185.149 141.103 59.0095 32.6135 19.2999 0.856626
137.439 236.871 89.2763 49.1507 7.77883 0.806241
249.123 143.942 42.3255 36.7101 -6.37686 0.802874
