# center_row center_col major_diameter minor_diameter angle_deg score
162.227 71.0645 71.9948 49.5118 11.8692 0.805994
219.316 264.433 63.947 42.9728 -71.6394 0.84579
181.988 118.983 54.6693 46.6376 86.3001 0.806169
255.944 259.995 52.4659 28.8192 89.6243 0.872936
199.229 211.821 67.3226 55.2341 -23.0305 0.893877
235.205 129.065 43.2711 34.7252 21.6967 0.816346
237.144 65.0521 65.5286 41.5764 43.7835 0.816077
124.776 149.158 100.93 60.0152 -78.0578 0.792554
202.966 167.035 35.107 33.5147 52.0678 0.825797
268.437 190.815 58.4733 38.9768 4.36154 0.787685
167.505 97.6114 107.191 76.6694 63.1808 0.785174
251.136 213.339 34.8155 31.7765 4.49993 0.781367
