# center_row center_col major_diameter minor_diameter angle_deg score
133.971 138.956 72.6417 72.5529 -74.7555 0.865664
59.5008 33.0194 70.171 46.5246 52.8141 0.878018
215.031 201.955 71.444 35.6664 -52.2511 0.837192
115.071 98.0406 56.9991 50.6676 47.1427 0.795694
226.022 267.957 63.3652 55.413 3.35116 0.819297
42.0157 261.084 60.2793 40.6425 53.5077 0.870467
51.9916 117.967 56.5719 52.7589 79.3673 0.783829
75.9712 158.899 49.07 40.7925 53.2472 0.831092
110.009 247.955 70.6529 40.8314 52.5155 0.78864
137.902 214.01 70.5573 44.8864 28.8999 0.781037
57.2073 216.021 72.9436 40.4902 -0.30249 0.808344
238.924 247.205 52.6864 51.3398 21.7447 0.78552
174.899 71.1297 54.1731 38.7186 -40.3905 0.815605
227.855 120.08 64.5827 45.4663 -35.5965 0.785294
150.919 39.0799 34.6431 29.0627 -82.6661 0.807688
206.997 171.011 46.8374 44.6348 46.8468 0.799943
