# center_row center_col major_diameter minor_diameter angle_deg score
142.942 161.984 70.7347 68.622 63.3791 0.888467
52.2648 79.1642 62.8795 47.2169 -15.1135 0.916833
249.91 47.9623 63.6863 49.3181 15.96 0.82767
249 218.98 52.7341 52.5137 38.3177 0.870081
80.0642 125.92 66.8347 54.8926 10.019 0.815232
27.0271 177.997 56.9916 43.5038 84.4686 0.848895
262.956 163.935 46.8647 42.8295 -52.0828 0.838215
101.977 267.987 57.162 33.3582 -30.945 0.851594
47.5297 249.598 65.239 48.5095 -20.809 0.867419
198.074 218.306 82.5675 64.2868 -77.0147 0.853509
201.96 46.98 72.7825 48.7312 77.5764 0.873347
121.961 226.018 80.542 40.7045 -22.4767 0.854894
247.8 138.019 48.7567 39.0133 22.4082 0.799589
171.038 95.0125 48.8211 48.7554 -17.0693 0.841648
101.108 97.7676 40.938 34.1889 23.706 0.78011
