# center_row center_col major_diameter minor_diameter angle_deg score
85.474 246.264 89.5835 65.7216 -70.0499 0.962811
198.482 55.1225 97.7911 88.4545 82.4265 0.927081
83.1104 73.5143 83.3291 58.4236 -49.4403 0.899343
171.505 257.284 80.3698 74.3345 -67.3986 0.960251
186.69 215.126 93.7166 91.1074 10.9375 0.937787
43.5929 214.348 92.2041 50.4013 35.3943 0.948455
267.675 169.315 77.667 52.3853 59.6907 0.910587
255.816 157.51 44.7 31.8989 81.9757 0.869015
33.5423 69.2187 57.4682 29.5724 76.305 0.901267
250.372 49.3429 45.5701 42.1158 62.604 0.902288
61.2226 121.339 82.4026 34.6147 17.3548 0.903139
148.488 153.938 83.818 31.9974 86.0583 0.893201
105.423 158.314 45.54 33.8199 39.8288 0.937659
247.927 145.613 80.0655 39.204 60.944 0.945784
209.643 94.8386 93.762 38.9945 -58.0631 0.813755
72.6585 176.864 57.4041 50.1078 -43.6436 0.881355
16.0773 113.398 167.194 47.4825 12.9305 0.834262
273.83 134.43 60.1313 47.2646 -51.4877 0.888054
