# center_row center_col major_diameter minor_diameter angle_deg score
55.3698 238.44 75.3566 47.7835 41.8544 0.917568
263.841 262.986 64.6609 34.8405 -30.8413 0.880522
65.8432 162.142 85.7203 40.9818 11.0503 0.851836
111.712 255.496 85.7224 33.7928 79.7835 0.818136
186.506 40.3533 65.4973 49.3569 0.48109 0.788512
188.235 148.496 66.0762 37.4482 -56.4502 0.794679
173.948 272.987 56.7084 44.7669 -9.31534 0.791004
162.076 170.005 45.229 37.7052 -72.0571 0.810806
195.239 226.225 62.1337 49.3516 -39.3693 0.813619
129.759 102.332 62.183 52.5941 -57.2617 0.801309
112.659 225.314 38.1795 37.4271 -40.169 0.780646
234.867 250.025 34.8306 32.085 -68.2515 0.787244
