# center_row center_col major_diameter minor_diameter angle_deg score
116.828 49.499 72.6266 52.9362 -34.8209 0.885095
266.893 226.989 66.6524 47.1788 -50.2627 0.913762
175.882 245.959 58.6301 46.9728 -57.4198 0.899975
64.1421 184.902 71.3092 47.2221 -5.08265 0.83757
148.312 114.147 73.07 39.0717 -11.6143 0.799838
265.833 113.98 77.2581 33.9764 50.908 0.843918
224.177 36.1197 68.6838 35.4918 36.9434 0.79974
103.119 246.856 44.8838 38.9322 -71.4451 0.810857
219.918 164.003 42.7617 32.8425 -10.9806 0.847766
196.884 101.052 38.7045 31.1711 49.7193 0.861175
224.541 214.774 45.8345 34.7796 2.17974 0.802056
67.9078 128.869 42.8036 32.7682 5.94556 0.817454
58.0312 98.9511 50.5685 42.8086 -50.1657 0.844732
38.6932 44.8382 54.9656 31.2575 59.4276 0.838191
170.87 156.959 42.3495 31.177 -77.8786 0.829141
211.742 137.945 37.5104 33.5329 3.9421 0.804248
156.872 65.6558 38.9824 29.3975 -20.6026 0.894089
196.198 38.8613 55.384 53.8469 63.5919 0.789551
