# center_row center_col major_diameter minor_diameter angle_deg score
138.922 39.9605 66.6096 52.9829 -53.7844 0.917716
232.032 235.988 52.5564 50.9292 70.2374 0.937017
166.428 86.9352 78.0387 39.4711 -11.4095 0.78323
92.0544 83.0009 54.6745 44.724 -3.75312 0.879752
35.9869 86.9819 50.4558 30.8352 -20.4971 0.857024
47.8172 235.458 63.2157 56.2472 6.96144 0.789675
135.018 227.006 66.8836 46.7022 -15.2525 0.824413
258.926 95.7822 47.0315 28.643 89.9086 0.797299
163.774 264.768 62.8987 43.266 -76.0437 0.787629
141.529 103.987 75.7862 44.4565 -33.5796 0.784875
99.9864 20.9627 41.3682 37.5299 8.63561 0.806901
191.951 134.957 56.7828 54.8357 42.3184 0.780712
270.051 158.889 60.461 48.6871 -67.9202 0.80568
72.5127 153.214 67.4012 62.7744 52.8584 0.797161
49.0981 210.25 69.7361 49.0518 32.6832 0.819297
