# center_row center_col major_diameter minor_diameter angle_deg score
271.017 41.0206 61.3547 33.4216 74.2409 0.913643
39.9799 164.854 66.0574 32.7676 80.3333 0.783859
232.543 64.5399 58.0912 37.5833 67.3107 0.79424
71.9149 25.0763 50.8636 40.8146 23.8537 0.83501
176.878 132.083 39.0627 36.7182 -30.844 0.847901
86.5617 107.921 57.1924 54.965 -65.0769 0.82255
32.1423 215.888 47.0331 34.7142 -53.9576 0.786038
207.042 252.073 64.6325 50.7194 49.5793 0.780786
139.113 46.0991 64.759 46.8359 65.777 0.884879
53.0619 57.9024 60.9379 51.0165 71.7171 0.79744
228.761 28.7385 61.8442 36.5023 43.2513 0.786392
209.992 195.979 54.4802 30.715 -44.6696 0.808443
174.711 61.8632 37.1421 28.9747 45.4661 0.786801
229.657 145.048 54.5576 49.3967 37.9954 0.836628
