# center_row center_col major_diameter minor_diameter angle_deg score
217.014 220.998 108.743 102.658 38.9442 0.950583
220.958 66.9226 110.819 80.788 74.9101 0.878016
38.0658 124.274 89.8852 56.7031 -89.0153 0.885255
108.8 259.901 63.3146 46.6157 17.731 0.83314
43.9198 274.046 65.4846 33.1633 -11.181 0.797977
120.999 198.019 52.6093 50.5462 3.92438 0.881641
93.1246 83.5298 98.5411 69.3092 -33.3871 0.782474
173.633 31.8288 71.3244 50.0904 -26.4698 0.806179
91.8584 31.9025 46.452 30.4473 2.27088 0.855887
141.457 152.12 65.3757 45.255 -43.6497 0.783934
