# center_row center_col major_diameter minor_diameter angle_deg score
277.05 66.4777 61.4251 35.812 -82.4602 0.901023
100.51 230.319 72.1746 56.3761 22.4965 0.945472
32.4521 210.225 76.1271 50.4961 -51.0044 0.9249
202.554 64.2861 69.3618 51.437 -0.17412 0.909701
162.384 205.296 63.4833 47.8586 -88.1331 0.926372
95.616 96.2702 68.2434 65.7275 54.6749 0.901796
138.83 51.1325 76.5951 53.6046 -48.6562 0.908358
111.522 171.441 48.9382 41.7647 -32.9598 0.92381
210.018 214.089 42.1518 37.9864 -47.6668 0.848552
269.516 46.2556 59.5459 49.8467 74.0121 0.941334
266.531 277.337 51.5277 35.7541 -7.85155 0.909886
73.041 148.49 63.3798 34.266 -7.19893 0.87731
251.861 253.931 72.0109 32.9346 61.0519 0.908005
212.442 131.937 57.495 38.2208 25.9366 0.899933
235.487 117.277 60.1511 56.4231 -32.1492 0.919987
39.1845 247.058 59.9988 43.9085 -42.8815 0.92482
215.478 262.701 55.5442 32.8516 40.9003 0.930674
171.593 87.4393 64.3663 39.9032 -14.0525 0.899399
133.278 132.213 41.6339 34.9492 43.768 0.855491
270.489 205.956 55.8609 29.7222 -71.8328 0.910731
144.498 251.224 51.1694 32.975 -45.0639 0.884099
271.481 175.592 52.0973 39.8931 -39.2494 0.863752
