# center_row center_col major_diameter minor_diameter angle_deg score
42.9624 152.954 70.6831 50.9218 -6.35755 0.886916
127.79 233.078 66.8917 46.9905 21.3017 0.86144
30.9994 83.977 44.8056 32.7988 17.3462 0.899254
155.041 32.9541 52.7944 36.8533 -37.1691 0.803233
197.037 231.945 42.8212 28.6606 -61.2622 0.906267
93.9936 102.053 50.4399 32.8525 67.512 0.792752
46.9826 29.0095 32.7839 30.6656 -35.0024 0.909373
133.994 71.0233 66.7969 46.8248 75.7035 0.790444
201.774 130.779 33.8286 33.2401 30.6832 0.830058
74.0264 64.7795 57.1063 50.6455 20.6043 0.79626
