# center_row center_col major_diameter minor_diameter angle_deg score
191.527 229.3 53.6619 53.5611 83.6795 0.95501
187.52 40.1524 61.3873 37.8359 79.9414 0.962354
115.479 207.143 59.6936 55.3791 -44.8584 0.918218
125.617 257.25 47.2128 37.8852 -60.1128 0.945468
66.4224 155.332 69.1849 31.9652 -8.05946 0.900739
230.681 275.37 70.2691 34.313 19.8324 0.858178
78.4953 133.228 48.4606 42.4032 -62.3357 0.927748
252.502 195.297 72.2501 72.2197 85.2464 0.948589
105.64 74.3544 74.1751 56.7811 -39.5384 0.924859
39.4814 67.1146 46.3659 41.9827 -28.222 0.911723
38.5224 103.83 46.4417 39.7269 69.7427 0.944951
219.556 94.3057 73.5186 55.7068 4.70282 0.91675
143.537 182.229 50.2679 44.2489 45.4333 0.918982
247.466 79.096 74.0962 42.4227 -84.2957 0.898392
267.62 119.369 37.1619 33.7901 41.9228 0.920473
182.517 259.257 73.5173 67.5445 55.5645 0.930028
170.341 134.205 45.7626 35.7177 26.6417 0.916083
66.7203 235.118 49.6751 46.0546 13.0423 0.936518
54.7411 218.933 51.1602 46.9989 75.5503 0.944898
151.24 88.2311 51.3485 49.2293 61.9239 0.880394
127.511 125.21 68.4564 48.0544 53.3676 0.792853
140.457 49.998 55.8378 38.0248 -35.667 0.85824
126.754 58.8999 25.3759 17.5851 63.102 0.934318
