# center_row center_col major_diameter minor_diameter angle_deg score
255.012 113.984 58.6297 54.7601 -41.7425 0.927904
132.982 198.024 73.0754 41.7317 -37.6061 0.904063
249.867 252.997 57.4927 53.5005 46.2091 0.842383
38.1692 236.955 63.1973 58.7305 -34.3923 0.812195
151.669 237.064 63.3194 48.6026 -0.508601 0.788863
159.823 141.987 54.9715 30.6982 -19.1704 0.819001
200.406 83.6374 66.294 52.1278 63.6073 0.949611
273.778 47.207 54.5616 31.4236 65.7323 0.86778
31.9914 67.0923 60.7228 28.8045 -74.9713 0.795464
129.451 40.3786 93.0987 61.1093 -11.6534 0.829527
231.528 220.136 132.189 62.3691 60.1007 0.808936
64.945 92.1054 60.6803 38.9519 84.1313 0.845751
116.912 259.331 52.4995 33.3395 -68.9892 0.788918
232.526 196.992 55.033 51.6112 -53.4357 0.78408
107.067 133.957 65.1952 50.4665 3.43117 0.787763
48.4383 175.098 57.5091 37.0665 33.6629 0.889961
