# center_row center_col major_diameter minor_diameter angle_deg score
174.789 29.7417 55.7386 51.2056 45.5016 0.940019
42.4708 116.241 70.2366 52.4802 -60.3031 0.945248
160.779 245.508 58.1614 37.8862 11.1074 0.941859
97.9612 265.538 68.2593 43.7154 25.5667 0.960673
186.444 101.329 72.795 44.1394 -14.1768 0.932526
224.5 200.231 72.5151 49.9533 -74.7592 0.902503
240.437 154.16 69.9251 50.6073 -81.3041 0.891031
88.6524 58.9541 68.6398 36.6832 1.32387 0.92553
132.536 142.144 69.4101 53.817 81.9158 0.937708
73.4157 217.101 57.3443 31.6785 -64.542 0.870392
127.472 208.236 51.7041 47.6072 -57.5521 0.942415
164.05 50.7206 56.5709 52.4613 28.7746 0.945276
60.119 254.488 68.9775 47.7523 13.7911 0.943458
78.855 258.114 34.6011 27.8059 -86.4187 0.891118
79.6272 153.247 67.601 37.5494 51.6319 0.915709
257.623 234.814 69.2781 34.4256 -58.6564 0.912038
230.038 57.3306 45.5923 38.042 11.0135 0.898985
228.642 262.152 50.1602 38.7465 3.0535 0.842712
269.704 47.7239 38.2629 29.2959 -5.89063 0.868269
202.185 162.285 40.9748 37.5161 30.5279 0.895876
234.463 28.0797 51.7645 35.0397 17.5687 0.909022
267.486 251.099 42.0834 30.7407 60.1596 0.924833
34.3596 130.452 38.4375 31.9031 30.2373 0.784601
155.568 190.186 54.0314 38.1902 74.0376 0.860299
170.016 100.636 54.3247 41.2281 3.05146 0.937449
168.907 40.0746 43.5328 27.3921 33.6353 0.904043
104.468 71.2603 41.8256 36.269 83.9107 0.931207
