# center_row center_col major_diameter minor_diameter angle_deg score
239.424 196.696 90.2658 49.2423 -35.9076 0.936934
227.819 263.09 64.6583 52.2811 85.7268 0.932515
112.425 60.8571 63.923 62.0957 48.683 0.933194
259.462 249.194 100.292 66.394 -66.9158 0.90594
139.798 180.858 85.6088 74.7691 20.2496 0.933751
80.4875 118.135 53.8109 42.5151 -50.6001 0.922651
256.548 102.167 65.7547 49.6193 -77.3667 0.870113
153.293 50.3629 100.697 36.6337 -56.2108 0.821991
154.535 102.217 79.3877 59.662 75.1325 0.920146
77.4728 166.607 68.1524 51.2523 10.137 0.908591
233.105 63.5382 68.1997 63.8473 -86.4657 0.862586
63.7931 221.358 89.1399 40.7365 54.3093 0.938315
272.57 55.9905 55.4198 38.4314 -58.4704 0.872806
104.936 261.364 68.5493 47.9212 41.1598 0.930807
214.235 104.43 39.4779 36.2421 -57.3912 0.89561
140.543 237.245 68.4348 42.4337 -17.444 0.887667
