# center_row center_col major_diameter minor_diameter angle_deg score
251.008 245.519 79.4725 74.3398 -78.9926 0.9365
84.1351 93.2697 88.7915 41.5139 32.5834 0.79895
62.6941 249.163 87.7558 80.801 -38.8249 0.947909
273.661 180.305 53.4264 31.5144 42.3234 0.933346
115.732 152.277 57.5538 55.2367 63.8701 0.94893
270.432 39.9896 72.5594 39.2658 -67.4741 0.902206
222.375 105.012 83.212 56.6955 6.71387 0.889199
190.492 253.228 66.3164 58.221 28.2342 0.923824
214.449 209.556 76.5662 63.1599 -52.3636 0.909977
184.551 48.3123 72.0256 55.4369 -17.9068 0.91625
191.449 153.536 75.9423 53.6621 -42.9412 0.935095
122.613 88.3254 63.6324 38.3752 72.1345 0.886232
100.529 238.268 56.1786 48.3339 51.3047 0.933332
264.477 125.034 68.9514 35.7993 -70.2062 0.922646
70.3289 172.507 52.3379 45.6524 40.2429 0.917724
75.4325 125.349 56.1726 38.4449 -30.7698 0.922095
46.1457 211.526 44.1121 42.9154 64.7875 0.931371
145.922 33.1878 58.5896 34.7239 18.3016 0.917746
81.2422 46.861 75.7647 37.7471 10.8495 0.791619
244.431 44.2641 53.8462 35.6686 41.5494 0.939262
