# center_row center_col major_diameter minor_diameter angle_deg score
33.0745 91.7144 71.4619 56.8583 -61.4403 0.815761
259.043 220.028 72.6051 50.7687 74.8886 0.818951
47.9389 48.1553 64.6836 61.2324 23.4228 0.8473
27.9647 231.029 46.5005 42.9689 -67.0241 0.866697
248.917 105.934 54.7091 38.9318 56.4801 0.866959
183.998 199.947 68.3837 30.5391 32.2745 0.846079
38.7051 173.148 81.5843 46.7506 -75.2603 0.834225
175.967 245.47 91.9636 76.0485 27.2353 0.834035
145.908 141 64.6027 45.0845 82.1319 0.795375
123.83 188.841 50.2439 46.6262 -78.9734 0.878236
128.319 54.0491 95.1576 76.8857 -30.5727 0.929384
