# center_row center_col major_diameter minor_diameter angle_deg score
40.5524 84.1382 88.3463 34.5539 50.0582 0.89221
264.505 160.078 122.178 40.4097 66.2965 0.942836
102.839 264.695 81.9089 45.5587 -18.6813 0.924906
171.51 222.139 96.6392 74.3542 -81.0564 0.882747
125.499 78.1921 110.427 74.3272 70.5482 0.924977
148.452 26.3517 81.5996 45.6916 -2.38421 0.957568
135.459 206.203 88.4261 60.3204 -67.3319 0.895423
163.52 101.252 59.5124 53.7144 -77.0589 0.937288
58.5 154.013 94.7685 40.3928 -71.7479 0.894377
193.063 154.265 71.9025 32.1334 -47.478 0.895748
81.0964 135.419 39.8138 31.1508 18.7309 0.911552
237.757 140.423 38.3309 35.5595 -42.5816 0.794131
