# center_row center_col major_diameter minor_diameter angle_deg score
216.962 228.851 70.2368 49.2795 31.4591 0.915181
33.8909 171.361 65.7656 31.9028 -49.2143 0.860281
269.516 203.203 61.9265 43.5182 55.4018 0.931996
197.524 136.219 64.1376 58.27 40.1395 0.922684
157.614 187.342 60.028 45.4144 19.9306 0.916622
113.619 118.426 64.208 37.9152 30.2441 0.934507
242.099 120.35 69.4867 60.0311 -30.3195 0.935277
129.524 280.269 48.2267 34.0006 -27.1905 0.938295
81.4156 98.3047 74.7397 38.2062 -13.4291 0.831673
159.114 54.1992 49.7431 44.1239 10.9732 0.917031
104.684 253.558 58.5963 38.1937 -11.8215 0.916991
230.44 25.2703 48.0304 36.348 -77.2904 0.826654
207.515 183.68 40.3718 31.2977 6.23562 0.930013
127.564 161.367 74.7151 36.2745 3.14539 0.885539
51.2976 122.442 41.2518 33.7103 -21.3588 0.942848
125.587 230.828 40.2635 36.0283 -75.243 0.858898
237.182 91.194 42.1318 39.6206 -53.3561 0.926005
205.887 60.3358 58.2991 36.053 -19.4054 0.824975
32.5587 207.258 47.7288 35.7215 20.9631 0.891159
57.9881 197.435 39.0753 36.0078 41.4903 0.848378
255.247 178.576 44.3046 32.8099 58.5169 0.943817
163.491 35.2579 42.1343 34.3021 57.977 0.914335
174.722 231.453 67.9782 39.7813 -26.3248 0.917442
