# center_row center_col major_diameter minor_diameter angle_deg score
89.0313 45.0514 62.815 58.7524 62.7502 0.938387
91.9428 207.02 78.6357 34.4855 -36.3024 0.781839
53.9892 172.753 71.5117 34.9008 -81.3996 0.78453
183.189 45.2057 81.5428 36.9075 -88.8276 0.868165
187.6 159.914 71.4965 44.8736 41.0315 0.824403
268.882 157.106 38.6085 33.1041 79.2076 0.839285
177.266 270.525 49.7067 45.1661 13.4989 0.896824
256.245 239.33 74.3243 35.823 58.3645 0.7855
87.6102 106.835 61.5646 47.42 -48.7532 0.781345
41.5953 222.788 64.1888 47.6059 6.89676 0.785161
238.214 263.87 33.3723 30.6636 -35.5517 0.794911
209.11 99.8874 44.6486 29.0328 11.3203 0.79922
143.714 59.8931 44.3746 30.6771 16.8912 0.792584
