# center_row center_col major_diameter minor_diameter angle_deg score
30.9765 183.939 85.5427 53.062 -89.3946 0.935221
231.998 252.014 78.7192 56.6774 15.232 0.866621
143.015 226.949 64.8756 46.7501 -47.7515 0.856248
84.9903 154.208 70.205 34.6693 -74.6968 0.862994
170.321 52.8857 77.2207 61.091 -54.1886 0.807103
263.431 159.858 73.1739 53.128 -74.2892 0.824753
256.554 103.014 41.0943 37.5804 -54.8498 0.797411
204.9 151.654 81.1641 58.7256 -11.0595 0.802677
74.9256 228.946 61.1051 52.6216 77.9051 0.797249
184.622 209.704 51.9903 38.9748 61.1463 0.783481
