# center_row center_col major_diameter minor_diameter angle_deg score
139.284 97.9483 103.228 80.1124 -50.9381 0.835165
114.011 47.983 56.7324 42.7389 -42.6845 0.897362
166.055 233.953 64.4856 62.7836 -41.3474 0.879154
180.806 161.992 55.114 32.7003 14.0765 0.811524
63.9991 137.017 66.4327 46.7669 52.9782 0.783058
223.896 87.5601 74.9449 41.188 42.5904 0.797055
62.1434 217.144 74.713 53.2384 -59.1406 0.844388
21.2852 112.088 34.7447 31.5244 -67.3917 0.801921
150.067 177.453 45.3392 41.6199 42.7532 0.835821
166.06 273.56 37.7343 36.7535 -76.7194 0.789562
268.902 144.429 83.9719 36.2043 -85.3013 0.854119
