15
347.2318	490.7763	69.6044	68.3296	-2.3520
290.6355	491.7216	81.6228	71.7085	78.2714
260.0550	497.8774	97.1249	45.7776	34.7116
290.0781	322.0661	89.4582	80.0346	-25.1778
175.4720	348.3685	84.2309	74.2466	-19.2333
284.9829	374.2523	58.6206	49.2079	57.3184
124.8198	118.0347	95.1222	66.9690	-56.7898
76.3097	155.6687	73.1668	43.6745	-68.6290
170.2559	209.2265	74.6688	49.0933	10.2459
512.3907	48.5857	56.9049	40.8627	-1.4731
542.5926	64.7096	51.1653	44.3151	-5.7438
507.1312	84.2147	86.4731	76.0738	1.3243
255.8448	96.0756	70.8866	54.8970	-66.9371
269.4433	118.2005	62.7256	56.1105	29.7172
299.3555	135.3035	69.6600	47.8320	-15.6816
