15
331.8156	442.2623	97.8896	82.2928	26.6017
362.1615	428.2189	81.6409	75.6676	-9.5521
362.1406	497.0820	76.7123	60.9250	-77.4308
450.7322	206.9182	53.3865	47.6832	-18.3389
411.4316	152.0533	65.7946	50.4177	34.1742
489.6139	215.1404	58.8214	46.3615	48.2609
481.6603	529.8679	56.7654	54.5006	-14.0068
477.5800	500.3696	93.3732	69.9541	-0.9849
452.3742	489.8024	75.6368	44.7052	-74.1290
194.4488	452.7472	95.1174	66.0391	47.3951
180.8763	493.0994	87.0181	82.4402	1.5834
213.6972	507.0948	51.6407	42.5915	5.1426
462.6345	357.1347	88.0584	77.9187	-8.7908
506.9993	339.4497	59.6696	40.0431	44.1428
446.5075	315.1312	94.7773	89.5852	78.9992
