36
309.5117	401.1736	94.4446	86.2106	3.0647
390.6904	348.8622	76.9357	67.9616	19.5834
316.8862	259.2789	58.3987	47.1495	-74.4076
369.8316	262.8145	81.7329	50.2065	-72.6605
265.8397	303.6119	63.7027	55.4033	-50.6781
317.5181	358.7851	44.9779	42.7191	-24.0703
159.5264	211.4875	59.3932	42.8722	-28.7509
149.1461	245.0716	67.4811	59.5153	-59.1020
194.5309	218.4943	90.7633	47.5451	29.6808
116.9198	138.1589	74.2177	54.9207	33.0102
149.0168	138.3858	68.1229	62.2818	-66.8337
201.3377	171.9522	92.5339	91.1248	54.6555
414.9157	111.9373	72.4200	60.7767	72.0784
364.2000	135.6594	86.3136	84.1738	8.5292
465.3721	108.3633	80.6785	77.4430	6.2370
442.1514	131.7809	50.0352	42.9672	77.9261
474.6720	223.3458	85.0936	43.1574	-89.8608
462.9456	130.6110	87.2169	48.1115	65.5443
170.5868	470.3705	98.1691	86.9700	-82.2749
125.1014	506.2984	82.7895	46.3279	33.8200
175.5144	478.9760	93.7443	52.5652	-59.4714
155.5242	525.8091	40.4490	40.1962	-60.6473
132.9143	509.8889	64.5297	46.3827	-59.7020
123.0043	479.1072	87.5494	83.3329	56.0469
450.2305	446.8012	63.7940	41.7136	-0.7626
479.7289	512.4708	66.1125	43.4222	38.3807
467.8249	437.9491	68.4976	64.1311	76.4486
480.5209	494.9443	64.3840	45.7302	-14.6207
373.3608	526.1751	82.0480	51.4876	-0.5562
437.8813	424.0347	70.3850	42.8045	-51.7936
131.2194	367.0432	58.7862	49.2506	84.7373
83.7289	333.4493	64.9258	46.9233	-36.6553
92.9108	321.6360	74.1000	54.3367	57.2829
82.9404	339.3546	45.3841	40.0147	-89.9665
143.2824	352.9351	95.5919	49.6753	10.2356
110.2825	339.9554	74.0204	40.0225	-18.7395
