20
121.6382	127.0081	51.7017	40.9269	17.7651
216.4694	177.1393	79.2947	57.0175	16.6871
248.4653	166.4082	90.1803	41.1668	22.9336
175.8068	203.8221	81.0711	77.3872	61.8495
227.8455	136.6619	58.1301	43.9966	11.1845
390.6903	380.6431	93.2397	78.1469	-13.9583
274.7865	488.3667	83.7116	63.1043	85.3559
312.7429	398.5733	45.7238	43.3765	-49.7242
272.6331	404.4910	67.9158	62.1259	89.8999
355.9507	359.5173	90.6179	86.1377	47.3219
162.5113	505.4421	86.0673	52.8708	0.4685
136.2763	500.8038	53.7384	50.9901	-52.0014
149.7869	529.7171	47.8597	47.0471	43.8080
90.6559	466.7541	87.2266	40.3333	-86.2544
71.2298	498.9714	59.8788	54.4381	4.4019
477.3611	295.1277	53.7425	41.6669	59.2661
469.6030	201.1696	93.8728	75.3234	-20.8425
446.6488	245.7302	65.0988	61.7207	35.5829
448.0477	219.8849	82.0432	42.3348	23.4767
502.1252	219.9066	56.6215	45.9826	-26.4635
