18
486.8353	500.6743	85.6496	60.9687	-27.9626
471.1840	510.7151	60.9647	49.0868	-73.2908
492.8041	512.0545	54.7135	41.7168	-69.5370
460.8894	476.3512	96.2466	92.3620	-1.8562
513.8594	507.2975	65.0720	62.7860	76.6146
431.6301	537.1013	65.7010	54.1547	-4.9688
172.9124	129.8005	92.2172	72.7967	-88.9932
242.0053	110.9381	91.5382	82.0196	13.7768
140.5060	79.7607	81.5053	51.8610	2.3899
169.4365	103.8709	70.6287	59.7643	77.4639
236.8411	78.0813	62.2748	42.2985	56.3245
195.6247	97.5687	61.5538	50.0840	52.9037
116.6915	367.2873	47.7030	43.4758	-21.3530
113.2406	402.3878	63.4260	55.5511	52.0303
204.8831	382.5282	47.9828	42.7924	-65.3508
131.0591	296.4938	88.5831	69.5196	47.8363
213.6078	397.8077	55.9405	55.8066	-54.4044
135.9185	433.4144	64.5840	55.8025	-44.7682
