24
132.5167	304.8634	81.3658	71.5016	49.9129
79.3995	296.8850	44.6001	43.5540	-87.8269
95.5783	267.4001	92.8027	50.9361	83.3495
113.7683	406.1791	81.3236	77.9893	-3.1960
219.0605	434.6988	90.4732	49.3400	82.1892
297.9896	332.4614	78.9436	55.5027	-30.4601
252.2246	278.1738	75.4145	45.0732	-68.1431
261.2155	269.4823	90.7196	81.9439	-26.2439
531.7013	201.3371	69.7212	51.0812	80.7398
477.7776	183.2238	52.4166	48.0009	34.2679
449.8956	91.0504	75.8766	51.2546	26.7474
492.2304	232.8462	91.8924	79.2377	-83.4258
231.2398	108.7119	68.6799	41.1589	5.0021
209.7187	81.9651	67.2323	50.1481	-86.7024
135.1273	156.3102	62.8917	49.4852	-14.7746
186.2431	159.0395	60.7468	54.4606	-47.6417
83.6915	518.0166	60.4882	59.6063	64.1599
59.4306	547.6287	45.8793	40.9615	87.8018
104.8761	527.2433	61.4257	47.8224	-26.6627
123.5083	524.2210	77.3037	61.0798	6.7759
313.8931	425.2851	57.9435	43.2737	-52.7929
330.6932	453.5158	55.9719	54.6010	21.1446
425.9113	429.3683	67.0318	65.9600	-80.1916
438.2804	364.3313	90.1374	85.8131	16.4004
