12
508.8071	105.5546	62.8689	44.1405	-21.0547
487.9609	128.3326	93.3745	56.1874	-60.7795
79.7806	436.9751	81.1785	56.5759	80.1061
166.4784	386.1288	62.8452	53.9966	19.3438
280.3515	282.0636	69.4931	66.5760	-58.0419
358.8772	235.8546	80.5984	52.3909	19.3481
207.4837	518.4395	66.1273	61.3737	84.2378
269.2120	407.6481	73.6517	62.7639	-59.7530
136.5517	227.8246	93.1431	86.9079	-39.6512
113.8733	243.0423	67.0954	62.5661	-27.7638
354.4668	458.1265	83.7714	46.1691	5.5263
373.5034	474.5908	97.8647	81.4531	-64.7081
