30
418.6243	138.2373	92.2782	57.7590	-17.2484
472.9565	79.4397	51.5466	43.0024	-24.9910
491.3683	120.7582	86.4133	78.3080	-88.0082
473.7552	58.0619	55.3459	46.9750	-0.9766
472.8271	117.0505	68.6915	56.9575	79.2688
374.9871	114.7983	68.2704	60.3754	36.7668
134.6230	293.1757	88.3162	68.9244	-31.3500
194.5205	409.0730	85.0354	66.6563	-13.6661
165.6116	270.4907	82.4120	70.3543	28.0588
236.1106	261.0569	99.0235	97.2851	78.4433
215.9913	373.9618	83.5014	44.4541	-35.4060
261.1022	386.6712	97.2327	87.9136	-34.8716
475.4506	270.7111	98.9138	61.7053	-31.5599
528.9939	321.9860	85.4912	45.1998	-82.5510
511.1582	243.7036	70.9673	52.8477	85.2838
492.2907	238.9158	83.0724	72.5268	-57.9066
509.1242	281.7847	60.5164	60.4608	45.3699
521.3674	222.0068	61.2064	40.7207	10.8264
513.6652	481.1137	60.2600	42.7551	4.2015
532.4292	461.6113	65.1417	53.5727	-83.2013
499.3307	457.5162	68.2468	42.3498	77.3354
447.8328	469.9438	96.6956	47.0779	22.3071
435.9364	491.1647	85.5951	85.2883	-12.5908
458.2076	448.8302	98.5249	93.7376	-20.1645
128.3612	124.3922	59.0737	48.9855	35.8884
105.5870	100.3663	73.5301	42.7570	49.3532
169.0242	119.5355	97.4678	62.8891	5.2250
142.3796	159.0866	86.1217	73.0018	-54.0395
108.0818	181.4575	70.3989	60.8025	-45.4482
79.4164	186.5774	59.1097	56.5178	-17.5410
