15
436.8726	155.1576	52.7699	41.9108	70.9083
457.3498	127.4561	77.9082	43.1623	-70.6381
477.5059	147.7694	73.0397	71.7737	-51.9570
490.2166	465.6807	96.3472	88.9485	-8.5070
396.3207	345.7291	62.6451	59.7620	18.7330
461.4181	333.1771	67.7850	43.4035	-72.9283
154.8533	127.2202	44.9867	40.7930	61.0624
143.6358	155.5292	72.9981	72.7359	-28.3602
202.3939	104.0691	68.1109	54.2829	-57.2346
284.5709	180.2735	91.6103	86.5256	67.8361
253.7087	219.4071	73.8167	71.1381	23.1585
267.5724	197.1042	75.2390	53.9793	11.3259
211.8317	514.8945	90.4299	71.3400	9.0786
287.5794	477.9565	63.0130	51.6870	89.9570
245.4815	468.2450	90.1875	85.8972	86.6774
