24
291.0933	136.4335	94.9173	59.0581	31.5858
121.6582	143.3372	89.5422	60.2273	-5.1647
263.9053	131.2376	75.2068	43.6152	-48.2020
169.7554	182.3682	85.9301	58.1218	7.6104
219.8172	497.7410	55.8993	47.8675	12.5401
333.9096	436.3869	90.2066	53.8701	-62.9379
336.8747	501.8652	67.5131	60.9344	-56.2082
329.2293	494.4405	95.8962	43.0167	46.0078
101.7965	485.7551	89.4730	72.1143	85.7675
97.1728	455.3624	76.4815	58.0838	-49.7733
81.8689	491.5419	64.8035	54.8090	64.6174
76.9773	432.7048	52.5522	44.1268	-84.8161
180.2793	319.2655	98.6581	89.8777	-28.0060
221.6327	359.3840	49.1097	44.3441	72.3799
174.6387	352.7111	99.6224	62.0918	-33.2986
255.2414	353.5916	73.9720	58.1525	-74.8314
480.5539	473.0988	91.2020	76.7235	9.5107
463.1255	500.5218	56.6398	48.0024	-43.3667
512.3758	513.4052	53.8915	51.9701	-10.8371
444.6178	512.5823	61.1744	40.4396	-79.3034
532.4975	253.3327	67.6590	52.6878	84.9007
466.8499	159.5729	62.1519	56.7518	-0.4275
453.6155	209.1751	93.4230	68.1747	45.9225
438.6107	162.4538	97.4224	70.4100	-16.9512
